label,V2,V3,V4
8,-6.11479142213717,-1.8155761869732,-6.06317704939037
1,14.9318876096448,2.00769325412652,-7.6277625568586
0,-8.49224833087928,6.4525297400142,7.22795089744695
3,0.487326335793923,10.8317224215466,-2.17270070820648
9,0.228415653645578,-7.48681827564513,1.01456640659888
6,-17.7749394988205,-4.43620021031085,-1.95849433037779
2,6.16858847073125,12.1041796281767,-1.71434292912106
6,-7.77773940149377,-0.708630598031219,13.4606681584082
4,2.04568201516231,-10.5238678897992,12.2431625480015
7,4.60197325752322,-7.67828616096738,-2.86216834151566
1,7.37017995217416,0.162541840054503,-15.3828571521716
4,-5.05025264857949,-14.2549658729887,5.38270062373128
1,11.7118560385663,-0.859974020550827,-8.24095530452439
5,2.11902727349693,1.85683636354257,14.3753480766846
4,-0.175993981096438,-10.2409966418782,8.40434916434714
8,5.12238945517774,4.07240390474213,4.77253613776229
9,4.38003231001321,-7.5252087092676,1.78872324236261
2,8.14336131170702,10.0336478145624,-4.28438205909323
9,-0.711595734688449,-6.30311654032048,-3.87469772014136
9,5.58840326080345,-9.75015899072133,3.26662725141241
8,-2.72574298911206,-0.010139858834357,-3.60846776870243
9,0.1538380085795,-12.5785763561501,-0.530274344593025
6,-16.2119873623813,-6.57926433599754,-2.1297055139597
3,-9.51036447335193,2.87631348768034,-7.01888998594989
6,-15.1275174907893,-2.08673428915786,9.41005127635623
4,-3.49577144977867,-10.7752494305687,3.11357650717025
6,-10.4865454580652,-4.22565948263402,5.45954499614537
2,13.4296114555888,6.85414091971757,-1.38203061036036
9,8.88305100230115,-10.5159542655313,-0.462066299257533
1,11.390139921226,-1.89146548384323,-10.6523953583537
2,7.75994479949768,12.8965223659347,-2.92961574959857
0,1.34230603106669,12.6374248552849,9.57736814644622
5,-9.81840121550346,4.58891081367078,0.887734085366583
9,4.6650467002111,-13.20556222634,3.38276806275251
2,5.87596221035964,8.56633394472921,-8.38042207898165
7,10.4831526217605,-11.6216783322616,-0.015636972598762
7,4.28533286045978,-7.93072754982998,-6.87005832149551
2,11.6559844009743,11.7569960853898,3.69126139013598
8,4.84269228966978,1.68584704233565,5.41713257319833
8,6.38417824109869,0.782795933233125,2.24220591348429
5,-10.7485912543571,3.55354874784359,-3.4968650074439
0,-8.3801666623644,9.9209081278636,6.65000119603703
6,-13.3015814188987,-1.11429557704527,8.74971846414127
0,-6.13152779366165,14.4149909247821,7.58001823602513
0,-4.37800582149371,7.73498459161842,9.39677690958404
2,8.40241878693989,12.6093122533465,-5.21084379995932
9,-5.12047214878357,-8.61721793838471,-5.9663412658548
0,-0.516872793346787,13.9599513087468,5.82332536038195
4,-8.4537192727092,-14.7480496832095,-0.097907674765789
7,13.4498341652583,-10.3871104619199,-0.487085939512111
7,12.5203876693997,-4.74232022241801,0.165384811695264
1,1.9735713576871,1.7778815911031,-14.9491640018152
5,-7.04502130182142,2.53630117021121,0.238367345560049
7,-0.438744589639487,-14.4522847466424,-8.70371553827605
9,7.50840493172959,-10.8840308716366,5.32609167993667
4,-2.54150814713631,-12.2874438668908,10.0689108304094
6,-14.4530892730405,-4.35665586630774,0.611131873868237
1,14.7716330993269,1.36837656839375,4.5799672162314
5,0.442084793806739,7.87086905675597,2.33062608128644
7,9.04747934895308,-6.30402995576508,-4.64504231792315
6,-10.2339664002651,-1.33685046415409,3.03067487296438
5,-0.121333706746357,4.42604530757199,12.1626426473873
0,-2.03397731886669,12.6970846680102,4.11416770848731
4,-8.36935921422833,-15.2208208268434,4.37206409686504
8,-2.08774765705401,-1.83144645374608,-4.4757972983063
7,13.1058938093442,-4.05433444525851,-0.678925599442581
6,-9.4251070733194,0.865159371926779,7.49938240747499
1,15.6550171116708,1.27145068390826,-0.468804543263946
8,7.86678819768212,2.87333406566012,3.2416394653634
7,3.44608103673338,-8.49409745031151,-6.94388903546434
3,-6.70466874900022,9.40317167494331,-5.12422151822732
7,2.87244354118629,-13.0424933986589,-7.77398995922963
3,-0.037120041427742,5.77543019185219,-5.07464715147193
1,4.94463023545985,1.99153346550972,-14.3980421909708
0,-2.26340264464836,14.2660493191314,10.2151069919514
3,-1.3738976337824,8.83971062965385,-6.62864940286601
4,2.91732131352288,-8.42027102964495,12.6582311158735
5,0.401908047804763,0.180503567581624,12.7406725600056
4,1.45852962052097,-10.6567791053466,11.8625875619057
0,-3.77493173399782,8.02789742514217,8.55088099436393
5,-1.41433481175464,1.85501671961405,12.7184175742764
4,3.63650665137841,-8.80593429403611,12.1039090508854
0,1.13813050016329,12.8067828999886,9.84203117461852
3,-7.76581110723562,9.00214116310802,-4.33178489972275
5,-0.774852709361063,2.36625996516746,10.7552604000122
1,15.6959190322638,2.14623266372867,-2.74670017644159
0,-4.46282338493336,11.1720242740966,4.82671166514137
8,5.50429006962004,0.005417902775446,2.95086284147271
3,-5.8604213692765,6.40765552472081,-6.89992685322185
7,12.9525130463136,-9.01112588912679,-3.18528587841155
0,-1.78440497547728,10.1019668913641,7.88174273745526
9,-1.84553864369585,-7.90529735555603,-4.60712342576811
6,-17.1521527458469,-2.15478418195971,2.3473640519674
6,-9.95339201401638,-1.46658183670927,10.4517417378008
9,3.61998614552003,-6.95240150545024,1.81029620008369
5,0.469368409625254,1.19633892295074,14.2082033028953
4,-3.24382459302143,-12.4268950809478,7.66500435209158
6,-6.90154301176559,-1.80544596848445,12.6604905882619
9,2.50910915284049,-8.65973025565987,-0.074503661458613
3,0.989224462790886,7.99107582670454,-5.0239850073887
5,-7.22563188605184,1.92681446358718,-0.239351948192595
4,-10.6327111904208,-14.037052655965,0.667144872623363
2,9.05370667175195,12.1006793307014,0.005302180048803
4,4.10668124982036,-9.70854396154201,12.7140390884956
8,0.913875162086268,0.223624745211335,-2.42886739659321
7,13.7845610309585,-6.31415498476145,-0.948299959971649
7,6.09804793583398,-3.99357134130909,-6.09535123432041
5,-0.216223843697318,1.71854205466641,11.2917745475615
8,0.74861898773819,-0.42540674016622,-3.36351730654865
8,-2.97214772191519,-0.625318942331458,-1.70521844300435
8,6.36821298353909,4.68933452587902,6.12264968520579
2,8.28855746295843,10.3320164124055,-4.45067504735497
6,-17.4853336294388,-3.29153383094532,-2.61470331439783
9,2.31817245959524,-10.0079058889172,2.33115351647786
3,-9.15744081234076,8.30991345598369,-6.36849529039475
1,14.8256289798593,-1.96370306204973,-4.11649703215935
0,-8.82959262190164,16.6798029988118,5.18183912864395
4,2.8676691116293,-11.5973676865899,10.2699836296845
1,14.7328107366289,0.842308082247997,0.900296546038163
5,-2.6514187044368,0.302277861999039,8.05067760538584
9,1.07414630998375,-13.0692255483922,0.575642774859259
0,-1.46014245540945,11.1944467415081,8.04563615524154
6,-15.985359745157,-4.09184399018716,1.4273316502372
2,9.74268360868138,8.31364917329164,-2.5331133076536
1,-4.1207026093549,-5.68181769143806,-6.47194437591973
3,3.12815850237701,-5.76937439746978,-7.13732330354509
0,-9.6435731069784,9.16190227508867,4.11859821248251
6,-10.5164203690236,-1.27798281448494,2.91278778875179
0,-0.140937315221731,14.8913444907465,9.93006616275908
0,-10.1577721961395,9.2469926601352,4.74829186833367
8,-6.33027658072502,-2.45279063859236,-6.03413974734731
3,-6.76918278557696,3.56540068921279,-9.31956314511956
2,11.1057672014972,9.57055147402144,0.489252658084514
0,-7.91678175182837,10.0047115259858,5.17616712593118
0,-6.68033918244504,6.24127241966634,9.1265205061336
6,-14.1680903071575,-1.02003973390958,8.62638739206364
0,-7.71434515031439,15.1358799693065,5.10097995190736
0,-3.09679623673865,15.7210652408096,7.31237171659562
4,-9.64175348762932,-13.9416523579915,1.90696838230957
7,6.63377501977045,-10.7570016601309,-5.38018347558596
2,8.54762349209003,8.34933895137009,-0.009831597766923
7,12.2926407279312,-8.47771402475755,0.809542022954971
1,-1.0644196930721,0.317647632168949,-15.3782489206233
9,2.37266031432585,-7.80697267732465,0.859224891410305
9,0.76622549922331,-6.73601095927533,-0.956978926349366
3,-4.43763869214749,8.88978114502898,-6.41305973864822
9,3.87441275883858,-10.1083531337539,0.437154950424294
8,-1.04409123330013,0.593569807652048,0.609627386767269
4,-5.86253349004747,-7.21054492647261,2.76877029119647
6,-7.51846283508059,-1.56915841567231,12.2571671121859
6,-9.74746214587255,0.829141887981692,13.4065796269788
5,1.33836667138825,0.027296932425351,10.7052472658232
3,-3.56338005365511,4.95647638246866,-4.51277603984665
8,3.69805188702809,2.44684761649171,5.76582256040877
1,11.4983830251191,-1.19685179576696,-8.99393918757835
8,1.46676876255728,0.801505293088873,-2.387411629612
7,6.57381756909593,-8.33745798001796,-6.6457651622222
1,15.237719953397,2.29054404504999,-3.82654472065064
3,-7.58337714556575,8.76237702831454,-5.35564563647721
7,3.56955831167585,-12.572743497054,-6.48120173714641
6,-12.6321357752458,-2.14767494061281,4.4353930416275
3,-0.433076140483713,13.8599536603278,-4.052012574989
6,-16.3737054719137,-5.01011411507614,-1.2392474656868
3,-2.16314790269961,11.3873369389647,-4.66034280522426
6,-15.7313275640653,-4.43226172789238,-1.79744989952345
3,-2.92025564324914,12.5543207740019,-5.80919657276215
2,9.26948816275556,9.22987261256045,-4.52834713566632
3,-0.255302775667635,5.91185440490748,-7.35670526153107
2,10.5600847341696,3.11278724006433,-5.7831162802284
2,4.70383000873384,6.90733561066359,-6.33678948744528
7,2.52050193490231,-14.7989699113222,-6.6388321840135
9,-3.59917672405905,-9.25577677567688,-1.9981575890626
2,7.00778039011993,8.54775452525469,-8.93879656799596
3,-1.9944601102861,14.8827901053735,-2.45429322306943
2,10.0975045792613,11.047012810154,1.36391981773787
7,11.5870918606162,-8.15943841221067,0.060859874343398
5,-5.2596913010537,5.80890408395224,0.867480885836038
5,1.36512940595581,-1.01419216284688,13.5268044705303
8,6.26890072929789,3.88393399034311,6.22057535249236
8,-0.434324363356955,-2.80738545352422,-2.04350546460056
2,6.94842582279747,8.69140841618764,-7.46715062996221
0,-6.5448227350898,14.8223732072456,6.75000502991954
1,17.6539515420227,0.877548209637363,2.97396476692428
4,0.070163193224768,-12.8063084346566,11.8214600092026
0,-8.03681190469988,6.33925194187285,8.92022058539803
6,-18.276020923089,-3.7541162422635,-1.19451194769234
3,-3.51583605815104,10.8079608435844,-1.52093066284471
7,2.36041933562364,-6.88489980677817,-6.62378929978828
1,17.1149379720848,-0.92797159211134,1.80261509140334
1,-0.648979300736658,1.04011633691541,-16.8668513623966
1,13.2834299595908,0.021314866462926,-5.53072198652682
4,-3.66236297294049,-12.2920397440453,7.93529134215225
7,8.4513640947995,-11.0278181700655,-6.40950427472064
0,-9.16943260399078,13.1019106045252,1.80276263724152
2,5.92631424031821,7.84925943811165,-4.84045341467371
9,0.677351234369824,-8.29499662053082,-2.00879796253965
2,4.99755945606233,7.97863296290723,-8.45723547353872
0,-3.02174523454807,15.3582763134827,6.56389949340135
5,-2.17485973117117,2.81411595002113,10.5198916059089
6,-14.8430719722474,-1.2434751568273,10.0813394123491
0,-8.12456422221534,9.916801111928,4.79954660516619
8,1.78266032725951,1.46738371249046,-2.27027554968713
9,-8.48241306788106,-9.67082329685566,-6.57403556770431
6,-14.8187391719567,0.928688913531319,3.96761127127697
2,5.08668794436222,6.4632128021398,-6.97429522327438
0,-8.40084666559788,13.9633351885482,1.81234423706516
0,-10.0636047585797,9.30364086829499,4.67897616369986
7,5.93913827479568,-9.83750222760271,-7.03145757260401
2,9.9088297575473,11.6995381781468,0.312046187328291
0,-5.07693427308275,12.3124845177869,4.09169552548049
4,-8.05865773375021,-14.9606441726367,4.6606531637247
2,7.68950677332162,8.55311799400758,-9.84885659128737
0,-8.67338905740671,10.9631788625078,5.24640608213737
9,-2.82076955404397,-9.55832799415552,-3.29967397050584
1,14.5772708181291,-1.97896453724147,-4.31176809420608
6,-13.0070821913392,-2.03663994325119,1.53883967037497
9,-0.251482820925396,-8.68280456962366,0.402671037128897
3,-5.44738391794049,7.88461246889753,-1.69033332172159
0,-8.22576842403508,15.9395218440013,2.14069939486156
0,-7.78344612233841,14.9198094227778,4.8342044158454
2,6.52828024725465,7.68226947319527,-8.30905569746157
0,-8.22133809501989,14.5556128748238,4.52790176792312
6,-11.6491914270244,-2.3251953990736,7.64467700296741
8,5.73584495582299,0.59918377602678,2.68869848066286
4,5.25189383965344,-11.8241094490995,7.89675659211342
0,-7.91807923870271,9.07169968874677,5.64173357721878
7,5.32959386975872,-4.8327658897119,-7.7649252358807
2,10.8312513001063,6.39100581063171,-6.46625691822359
1,-2.36434448936886,-0.332635606390769,-16.1892221908625
9,4.10221234529814,-9.29221128481012,3.10000143457901
5,-10.5680730035589,2.31881798846707,-3.42125573651348
2,8.14547872322124,14.4488047176793,-2.77920119308748
4,-5.35473739265235,-12.3078461096622,0.830301020799658
8,4.21177826156474,2.64428068841227,-0.125959126074378
5,-5.50234241983318,1.19463964477565,5.53759318166985
2,10.0589945116697,10.9651890772315,1.59445638009599
9,-4.90948410003646,-10.4667098878985,-4.2931797977314
7,10.1053505666179,-8.13903988075165,-2.5275348971878
9,8.91066179672491,-8.85861693748696,4.4370457929668
2,12.1476490186261,7.00707400413334,-3.88197935528628
9,-3.39380983257353,-7.82718697715768,-2.14366189295078
7,4.51630633526475,-12.4339394333087,-3.69386631368098
4,-8.33957042439537,-14.4549343040586,1.17215731794246
9,0.6908850970172,-10.5493836867727,-1.41501525288373
3,-6.71197437805944,11.4341542438875,-8.22204079003326
2,9.13730331946505,13.8225017500817,2.22213775281423
7,12.3369102325316,-4.24911127143855,0.133173638069593
3,-4.11121761276325,4.64532520260942,-6.23274271994735
6,-11.3307596035635,-2.84953684331239,8.07184741053818
3,-6.03317603089073,12.5394080587143,-6.56388363880648
6,-10.4493740313374,0.161876679317698,13.0433012692709
8,-1.72046959935066,1.98822836848974,-0.529039067643955
8,3.22252409031377,1.08795516919363,6.300563983399
3,-6.93602146012721,3.58593119497849,-7.85058156255106
7,12.0626570553695,-6.92788982912673,-3.11570403800132
0,-9.73575868506041,14.3172866114681,1.83558025363319
9,4.81174249792956,-10.0975255542262,3.91772366742652
2,4.47052357157692,8.67002269976137,-5.01952669370049
7,0.419155028463091,-13.5434981673951,-8.62084345096924
9,5.88866108022622,-9.42489242165057,5.79032229001994
0,-8.09852650556837,14.8180243084631,6.72479269928827
5,-0.226744125780626,0.803866903839769,8.5959795788712
4,-2.91808830302129,-12.6425116426317,7.69645088426502
5,-8.35489975989937,4.66461441274287,0.334998041050399
8,3.53976678298016,3.84707501859127,2.50217110436663
4,-2.82515981551674,-12.4597805660244,5.53393586542595
3,-6.33740568493657,10.178041774692,-7.10642431201742
3,-8.83471561911078,4.54097928924952,-7.80454873838764
1,-0.940209766522231,0.285679143043149,-15.2746634473314
7,7.5436941350678,-8.87002899427081,-5.60715933892428
8,5.15237897311453,0.267996707085468,6.98680296865873
9,1.22154873085875,-12.1063548550913,0.450545139119129
7,9.10001817778408,-8.52025585628283,-1.27349740596618
6,-9.07760476219963,-4.1437507595755,6.02887922917693
2,9.94379831255898,11.7260227000079,3.69173046494129
1,16.1903769528734,-1.01860635398231,3.26277904637681
7,7.68690051504197,-12.5193625100854,-5.45984103258479
0,-0.299178758988405,13.1925164592943,6.94512950026848
5,-4.0507428169437,4.17886618364859,5.86207725061052
6,-7.37030338388962,-1.6770160977494,11.233613662696
5,-8.21814094253724,5.82501420568953,1.40958682477118
2,7.1485199883733,5.52185714676886,-7.27812790784634
9,-5.76392675469406,-9.1473033903291,-0.608150497579335
5,-10.0391025275294,5.80636930637732,-0.543143065481125
4,3.40079510921541,-8.27293890896384,9.70039282107958
6,-16.1640749255125,-4.96598495977018,1.691528215856
2,9.38990689863904,14.1500217021637,1.84351994295847
2,8.94572673116005,10.4133014665841,2.28721964286806
2,8.43139249273287,9.35068046766134,-0.54204022315881
9,5.21247952073501,-10.4727549644788,4.99533044937461
0,-7.53143313676651,15.4964870218066,3.1254500200873
7,1.84048485918857,-13.7536475702376,-8.10722579654356
7,12.6855572411727,-5.57677750418378,-1.82913677072124
2,6.47552503209981,6.01041914024982,-10.031158849258
2,12.0069632386473,9.20506102842165,-1.59836146108004
6,-10.4529739030769,1.34412931343331,7.78455057049678
3,-2.82766974752601,6.53816577792655,-5.97988101685873
4,-10.9912908339315,-13.9219539501943,0.658925445557263
2,4.79077957482078,4.97849676062674,-4.79589816811557
0,-10.0265286158093,10.5036622648632,3.96054792627202
5,0.623234961718811,0.668855897350772,10.2974066264102
9,5.39602257869346,-9.48691799588543,4.25571305648397
6,-16.1672228043902,-2.90517162822082,-2.7527967716754
2,6.51729656328682,8.29858129141196,-9.83665398928174
1,-1.34406021304864,0.435647020896432,-17.4232573183101
9,1.69122220059546,-8.17649583840366,0.677854465684311
0,-1.14514775890223,9.69565438714601,8.95773658196016
6,-16.5958015590283,-2.64844467180328,4.62136616183693
0,0.573687179613747,12.8665114582035,10.0143870696354
4,2.23992560599634,-6.81614431437004,6.40992531820782
8,-9.99517817039284,0.374665513626876,6.04009696201346
4,-3.37664893589137,-12.1863398430658,7.88141951385966
3,-2.90856101004849,8.98675667745302,-8.01454487855345
1,14.7126468856783,0.126629356518436,0.170551428389814
5,1.40980445165401,1.35629525956335,13.4849115972252
4,-8.60321338140254,-14.0566882939518,3.34885670351333
2,13.0751430457721,7.38888939245195,-1.52408188001858
9,7.1845349007374,-8.99607817966659,4.6788703993548
5,-7.62853061976226,5.54981155711378,1.98061400560685
7,8.44101972479763,-12.9084184514008,-4.30598239530177
3,0.722839277962585,10.1860242423538,-0.526886917919654
1,0.808448021317764,-2.27514913263443,-15.7949380379327
5,-3.86349533621142,1.89489875180571,3.63668726049104
4,-6.91620232387461,-13.1553147481461,-0.601598229161312
5,0.844944899009875,0.113499116262857,11.5459605613295
3,-5.27772085581421,5.38179789461343,-8.49621616369762
7,9.80418670320814,-8.77569934110369,0.852924954228453
3,-4.97530247685216,9.7834388601637,-3.89193987552899
8,5.93449821372852,1.64272254204248,4.50648775432833
6,-15.4873506553562,-0.662068002667915,7.87160280871115
2,11.7124843395534,11.8727162335135,3.87998800035463
4,3.91175828614081,-7.26384090221551,10.5036218435283
6,-14.5358268109949,-1.53577091753208,10.2207578452728
1,-0.983536378264148,1.43073649922592,-16.2268539439879
1,15.8358170464824,0.693571500045887,-7.81356457757424
4,0.984576093210835,-11.3271424558901,8.52066134079945
0,-2.66938916951588,15.0827858011138,7.93822020256512
0,-0.007473286473792,12.6673393567903,6.9367970155758
5,-9.29275298116979,3.56109780851695,1.41554207034519
8,2.68274293360329,-0.453347839559428,2.84838748738125
6,-13.7947505741108,-1.69842344907741,1.13861301825127
7,5.87869683352646,-14.1752900123442,-7.09037278426833
4,-0.799872927964042,-12.3743871804744,9.61715383531008
2,12.046149354555,7.22701035890782,-3.99893279120994
8,2.73109298642696,4.73611854242881,1.85614310342419
0,-0.066644591796916,10.8883577377215,10.4921051971878
2,10.9834730289167,12.3445443303695,-2.67101185480331
5,-11.0241784639514,2.96526214329802,-0.681772215885575
4,3.8246947529006,-9.17724849332823,11.872181231343
8,-1.1701022999829,-1.41765112459476,-0.779552939839219
3,0.90801195132239,12.8207866187439,0.102021547945923
0,-5.7093570786327,8.59970350651692,8.63144030067302
6,-10.7262310933365,-4.24885636884825,4.11836173559549
4,-10.1795642093523,-13.9365804757962,0.783858283163611
8,-2.32177621194475,2.18057560845549,-2.66786050645892
6,-7.32284688721824,-0.206182697561226,13.01187470913
4,-1.7379072726817,-10.2463494295982,3.04641144483815
1,2.89979309028668,-2.95456479062292,-16.1159744157777
8,-0.106438216195013,0.586519229657317,-2.36294904864388
1,9.66126907000112,-1.52351350613281,-10.9085586026981
5,-1.46473236652003,-2.56869860378521,9.28185666175967
4,-6.20965178476353,-9.71093514474179,4.4733631686252
9,5.47565355964092,-10.1669044097471,-2.18088079145205
4,0.897998503636495,-13.1300087625304,10.0938224064495
3,-2.05300503621887,10.2596186144025,-2.83221390112358
2,6.72424205982049,6.54278387225365,-7.85069440351311
0,0.181388089317094,13.698292612038,8.66436693728528
5,-8.84758138463283,5.53960965176013,1.67298960176645
0,-8.24403420398957,10.0500582478226,3.65595530478472
7,-0.702521815349153,-13.4496073693586,-7.75231773306467
9,2.19897786587984,-11.6717866146777,3.38373072906279
2,9.66052077593321,9.14959511756823,-2.45404433526029
9,-0.234338523669065,-6.93236087693786,-1.13806145701306
8,-1.26583983640885,3.4506314174091,0.696755977290827
9,-0.274161171233776,-6.90722004812342,-1.70386414844637
6,-12.0476776258193,-4.21945647880407,3.7730851968781
5,-12.2764662956765,2.63576720158905,-5.33475479131017
2,9.4838167229809,9.92387131556518,1.75296511095999
4,-4.15181524425012,-12.061483151528,4.46415015461221
4,-7.51242988446702,-14.0979548567807,4.39467509709321
6,-11.1564758142701,-0.739828825919285,10.6086196372682
4,0.959945812344341,-12.7466660825116,11.1437353781637
8,4.72371333387269,1.61609841255292,0.641301664478761
4,-1.031236481952,-12.5459720134395,10.0606097980998
1,7.32017227285887,-0.61281288266011,-11.2492148921437
7,6.06858743782095,-13.8862440782759,-4.3152810798927
5,-7.07711611733963,3.51058576431441,2.97897950697972
8,6.6621749282699,2.68576103434133,4.32393512549261
9,4.55565531891765,-6.87807167245582,5.51279094402211
5,-7.60988059813007,4.08663946250367,1.664198884008
9,-5.86454025716776,-11.9515174366095,-2.71106771318562
3,0.535591449176948,3.47691258384897,-6.69658525342655
2,6.09652981260443,-7.28412618915289,-7.9540319253887
5,-2.58583961745269,3.43718011399128,6.81636402531478
8,5.44886469881557,2.28660289270717,1.25865049715457
2,8.45635362602937,11.7497280102858,-4.37330849256205
2,8.11210596289815,11.9608888531816,0.441025176989178
7,4.23369717957043,-4.72163170774175,-7.81437343572677
2,10.6204695468075,9.12859003924109,-2.03311403496029
8,6.81038676168518,1.94039197055814,6.39815836879127
4,2.24607435450785,-6.34776161581365,0.712347378180336
1,15.5675796643669,-1.81794226090068,-2.01005081584883
9,-4.43683013534361,-8.59205032862414,-5.68547408446034
3,-1.01283191486229,8.54707573514025,-7.03648993688501
6,-12.6295236717789,-3.02709259358154,4.21680819937917
0,-0.458658796311006,13.6216042576921,8.30649583214347
2,10.2090193938507,11.9445971933726,3.67653914154586
2,10.3091983522076,10.6732413410433,-4.09874997568344
9,3.3705046103557,-10.9251782655576,3.30255788161652
1,7.40807589268509,0.263563528905564,-14.7227376799627
2,12.0024972728314,7.68743299520755,-5.93892088315084
7,9.23403097024249,-5.73656535798562,-1.67388585156317
2,10.9699641292285,11.065494307935,0.083443359042058
1,18.0241014653889,0.963663083749454,-1.69499065269141
3,-1.33146087965531,5.65466215152713,-7.92721289390754
4,-4.3491836815973,-12.1539564417665,8.10305359155754
9,3.23719809831264,-10.5208106224487,3.20587019295845
1,16.0932775888699,0.938722659825054,-6.60732809630361
8,3.48195899541806,4.49988093133833,1.46725747576126
0,-7.525561957981,12.142408557935,3.84842921626058
2,10.8022407703875,10.6651976558079,2.62484085541216
2,9.13319088987231,14.1635937597437,-2.01294895817852
3,-4.23907174281619,5.00560311147781,-6.10193501504693
4,-10.4675131017619,-14.6602133296288,0.242292819843952
1,15.9370798424682,-1.35169869446037,-2.00336980904889
3,-2.68341384156209,14.3203645802393,-4.22668095160432
7,3.69246251629474,-4.67167077166842,-7.22990634494139
4,-0.261575031144772,-11.777957532072,9.00367939808759
1,14.7494572447128,2.6467793069418,-2.21782418695995
4,-11.373638876875,-13.7463345051527,0.502259971964891
1,4.67658918832376,-2.5089263286931,-14.2457549036969
5,-3.59021529554112,2.96965089814434,10.1001951331514
9,-8.80059650055476,-0.255357435653042,-5.32940638978772
6,-15.9420909924763,-0.795243519238663,9.34850481302458
9,-0.752558304543971,-7.05226794644322,3.2119408478016
0,-4.55527486720121,9.1459538828279,6.6226860104813
5,-8.91215875022817,4.80629801673481,-0.924853771863795
7,11.3668080270507,-7.43127874734799,1.01596026487991
6,-13.7402709012909,-3.2332823989241,4.90815058539532
8,1.58169833261077,2.99118948080186,2.07535274380721
2,7.05131584995642,7.00327415057102,-5.49053326365875
0,-4.58825527581921,14.7142177556362,9.09458064338223
7,4.91203666460591,-11.4759830428331,-3.34776443716763
3,-2.42154148694392,4.95937142144248,-8.28443629201999
