"","label","X1","X2"
"86",9,8.27536594103083,12.7420673696075
"87",9,4.82011872485209,7.159629985649
"88",8,-10.0607416601583,2.14649950291106
"89",9,4.17490320214547,11.9465224925363
"90",6,5.19528789547446,-9.67240345237999
"91",3,-17.5723668949776,-0.546019896535297
"92",6,-2.41702918511256,-12.0456220085646
"93",4,-0.558741237548247,13.0107277557313
"94",6,-2.40824577818086,-6.37072312334196
"95",2,11.43758030689,-2.05629395669778
"96",9,14.5470063539401,4.80272217247669
"97",1,1.12088483072616,-15.922338367705
"98",2,14.0132202409666,-2.53510268207994
"99",0,7.42274213323386,-0.636736076762233
"100",5,-14.1142710106674,3.28277989472062
"101",9,2.48718235460218,8.36629417508786
"102",2,9.31954805779599,-8.55155398634325
"103",7,15.8120050954382,3.97932168482593
"104",7,10.7475997515083,8.2200418722356
"105",2,19.1108362115523,-3.87942725279533
"106",8,-3.28003454375384,2.25117407395132
"107",8,-3.75500265495323,0.137099870990121
"108",5,-17.0100097056586,1.79000028208896
"109",0,1.03397450195474,-3.11119631695799
"110",6,-3.15440102200255,-10.4222448744283
"111",0,3.89485826873299,1.80320331117259
"112",0,3.76674803147162,-4.77346582911616
"113",2,12.5506807940123,-2.92869056491599
"114",9,5.87335897828394,16.9131215550616
"115",0,5.1349443805723,0.127074579827296
"116",4,-2.59889262504256,17.7907228534423
"117",7,16.6313665233663,2.06808798138679
"118",7,11.6494014027457,0.450623852432101
"119",1,8.03818023128934,-16.6388451870467
"120",5,-14.7747549410238,4.69552414720643
"121",7,13.6730349881799,13.9548103217795
"122",9,2.68896932606264,6.19631638389416
"123",4,-4.8319644538341,11.6079670271276
"124",6,1.83614635913067,-8.0350411473093
"125",1,-8.979376467679,-14.0306189672478
"126",5,-5.52947662713853,-4.53929292452497
"127",7,11.0151281983714,4.19452374689465
"128",6,-2.63966647092916,-5.35900178379661
"129",5,-8.75093500369059,7.64502549422719
"130",0,3.52344207335345,-0.471345290399285
"131",4,-5.88030962392157,15.7751609553291
"132",8,-9.13424067877579,4.09386308490354
"133",7,10.9289812354977,0.328980941839752
"134",6,-4.2874378363118,-7.1145869045937
"135",1,-5.90064221812597,-16.3926352722216
"136",8,-2.39528891724811,-1.28897548733048
"137",7,10.8535753261707,8.97754962116625
"138",3,-15.3957743713219,-5.28086547718984
"139",7,13.7453800130197,11.3805461008885
"140",3,-9.86623826984754,-2.37885759577033
"141",1,5.68562545376388,-17.5343157224723
"142",0,6.76307685565996,1.27432568815678
"143",3,-12.0126896089026,-5.30209819179578
"144",4,-3.68674107961411,6.94701125965665
"145",5,-10.624723305927,11.1469196105399
"146",4,-4.6255721829892,8.47737367576169
"147",0,3.54330438707345,-4.33982864513452
"148",5,-10.2517598172049,9.26269905198911
"149",4,-3.59551484105958,6.79526868708843
"150",0,7.49864529093752,-0.631615034646498
"151",3,-16.0657430851869,-4.68786565601396
"152",5,-10.5543900142744,8.66300041376736
"153",1,-4.49923437489677,-17.1397637884933
"154",0,2.91540588374523,-1.57295190850279
"155",8,-4.32944951533216,1.80119134332293
"156",3,-14.2204260735649,-3.12263308907022
"157",7,15.0140778812162,2.24237483975124
"158",0,5.00720352749338,-2.66768716883462
"159",9,7.48340825796681,14.3406891543775
"160",6,1.86153368455972,-10.5843285072447
"161",6,-5.49873982024261,-9.09684602071005
"162",9,6.82697835378822,8.07294946179974
"163",5,-9.47261453885394,10.8576862977803
"164",4,-4.12469567746378,11.8359635500123
"165",6,-8.171567289666,-9.23561956804037
"166",9,6.84318951881439,9.76731585897248
"167",3,-9.32776666130887,-3.55598016469891
"168",5,-15.2209114218093,4.61649921953112
"169",4,-4.20438784711248,18.3216635344609
"170",2,16.1154770946229,-4.3994619910247
"171",4,-4.53483329442155,6.55636118656306
"172",8,-7.78691970606659,1.22852741173755
"173",7,13.1370009383169,0.284589157760557
"174",7,8.9558987028847,5.04646507088724
"175",5,-10.6076317420861,9.43340956432727
"176",8,-8.34626235097359,1.73761680483233
"177",8,-10.4565421151707,3.04022596196753
"178",8,-1.8041395290163,0.718023651588646
"179",2,12.3990780129589,-4.61210160156331
"180",6,4.50494685367113,-8.46267024641045
"181",9,4.59130570539823,9.15022168791685
"182",3,-17.5541005883644,-4.03289532443859
"183",1,-2.86081337111933,-15.8485380281415
"184",0,1.48387082573793,4.02534455779233
"185",4,-4.57852988384021,8.65213186503941
"186",1,-6.51795310973143,-14.7934239725652
"187",5,-13.0128326150911,8.69779690563465
"188",9,3.5996014189055,11.0190622044041
"189",0,5.31812469129907,-2.00099240897657
"190",6,2.00340056133565,-9.4846576036351
"191",2,13.557131263057,-7.65745781720062
"192",1,8.16449113135573,15.3859160386961
"193",3,9.40071563918559,7.50125239577777
"194",0,-0.34371843092106,-2.46378713700614
"195",6,-2.48731435107957,-5.45170553417329
"196",0,7.34701304846108,1.1560877863945
"197",0,-0.519289075100466,-2.72586420538244
"198",8,-10.200451541946,4.43496673253028
"199",3,-15.0285322454321,-1.1431226774624
"200",2,16.08936285583,-6.92575031989036
"201",0,1.15776690627258,-2.30959530815854
"202",0,1.73235602040911,-5.40182998210726
"203",6,-2.49220870934785,-10.979621414642
"204",0,2.2604254674896,2.56996358615577
"205",0,5.01132661694433,1.92795160886078
"206",4,-4.2519900774306,17.2708228330517
"207",7,13.5959995266054,7.53122797750685
"208",2,14.8444523505772,-5.18699032990989
"209",7,14.7037970306095,1.75442812240998
"210",1,10.2780960229336,-14.5632398453889
"211",9,6.85299673426161,9.42648911241263
"212",9,7.76457370739616,10.8379351774394
"213",3,-13.8672237636621,-5.06076528131423
"214",9,5.84999417465951,9.30499015101533
"215",8,-7.61036042876965,2.8274967678661
"216",4,1.75271542935692,12.8256453403538
"217",6,-7.614780183169,-9.17720376875484
"218",6,-6.88888862309413,-11.6628078812329
"219",5,-11.4430183925826,11.25918781516
"220",3,-13.0687619688065,-2.32129880042692
"221",8,-3.54385196369839,2.34614821435647
"222",1,0.0329158905687709,-15.1814002951946
"223",8,-7.51409837210011,0.551066547642518
"224",7,11.5814041605725,6.94399457437142
"225",1,-3.3274829328473,-17.0434080773616
"226",3,-16.1714264290726,-4.62771651727761
"227",7,13.7565387096364,10.4312800421976
"228",6,-1.15618656218458,-7.98059494596565
"229",3,-11.9875655229618,-8.25695947098624
"230",6,3.91436581878763,-9.38878466510572
"231",3,-12.1666280362832,-7.16387134457204
"232",6,3.92520186710491,-8.39215712857861
"233",3,-13.1005981977054,-7.72234820927822
"234",2,12.2234209011793,-6.46961984625001
"235",3,-10.2529534490276,-2.8520428083884
"236",2,8.27139774667061,-3.04022410088383
"237",2,7.52872491175915,-7.97286324334718
"238",7,14.9783385280552,11.7813056275397
"239",9,4.81556238588091,14.0104725578206
"240",2,10.0096778791656,-8.08857901794321
"241",3,-13.1111207884314,-9.75290955047996
"242",2,17.139282265047,-5.14586367331744
"243",7,13.9192002788566,2.17330543508962
"244",5,-11.9840588224533,4.95463643142634
"245",5,-10.5984233312057,12.5569360157171
"246",8,-2.00492914307275,1.41635463515426
"247",8,-8.14392227675231,4.33040145009588
"248",2,10.3356231549052,-7.83221052857352
"249",0,3.39166864675576,2.30453432901866
"250",1,-8.6445927707128,-17.1084725495798
"251",4,-5.90154336192127,10.0887355030925
"252",0,0.41816951521347,-5.15670871290118
"253",6,4.38996945733532,-10.147805606546
"254",3,-14.806021552613,-4.27179629833338
"255",7,9.64473316424115,9.26942654349167
"256",1,-7.68571711208847,-16.5683969302636
"257",1,10.5549628742121,-15.8616326142495
"258",1,-1.85369451783874,-15.168748314633
"259",4,-3.76641730599835,11.9170461556083
"260",7,14.2544760102962,7.13929071816649
"261",0,0.206395374920376,0.739680415792023
"262",2,7.67605785815239,-7.28876071870238
"263",9,7.5004527594686,11.6055459498202
"264",2,8.59810954423113,-8.47978170830523
"265",0,4.98284123914202,1.65173629348575
"266",5,-10.8996016031472,7.68148614790463
"267",6,-2.87327927361207,-11.9749048390049
"268",0,0.99741150706951,-2.32335525974892
"269",8,-7.25514310389927,-0.13925155021804
"270",9,2.7672943283327,18.9700637470881
"271",6,-1.19833878468927,-10.517044210062
"272",2,7.81115991892196,-7.75541921748403
"273",0,0.750956217816598,1.41653694687742
"274",0,-0.424723223841723,-2.6867513673398
"275",7,12.385976352805,7.9300237962199
"276",2,16.1057293533717,-5.90894976289766
"277",0,2.55329064602861,-0.48336404350641
"278",4,-5.81012527601794,15.3785740949038
"279",2,10.2715324764638,-8.91642426834284
"280",0,0.768642940016539,-1.80161667652964
"281",9,5.67130246505313,14.1684326580015
"282",1,-2.57998272743588,-15.6487988998111
"283",6,0.210699886405597,-6.99060772522697
"284",9,5.94674305018687,11.307500894398
"285",3,-13.5495884379291,-5.72279961230941
"286",0,1.04819459268874,2.75172898086298
"287",0,1.98809699800151,2.32731035013318
"288",2,9.28857636766546,-8.01901089754291
"289",0,1.53063363309303,1.94527071223459
"290",6,-3.33745935381284,-8.83137254367702
"291",8,-3.96478603016669,0.571082638566771
"292",4,-3.98434919112296,8.53882456347387
"293",0,0.979922760922732,-3.01190389694961
"294",7,9.21165234911666,5.61344858679462
"295",2,10.075526713862,-4.50293989366274
"296",1,11.1717190828536,-14.1575887989093
"297",9,5.07652451624819,7.92582834854056
"298",5,-17.4584622436968,2.63139816961614
"299",2,14.4965100577305,-2.1190094380025
"300",4,-0.335245018732595,15.7416624346315
"301",8,-5.02714177193182,-1.50590535306342
"302",5,-13.6893976853736,7.48632849206486
"303",2,17.0497037714043,-4.93743875475851
"304",9,4.46191183635184,15.564620208253
"305",7,12.79716364798,3.67561620094846
"306",9,4.79701869255698,5.2110359715558
"307",2,10.5436026583688,-3.64877429913679
"308",9,5.65896340291537,13.9134254729465
"309",7,13.4944519463455,9.30526583176316
"310",4,-3.3666097115343,17.0354893447694
"311",9,5.56715443946444,11.4306604296522
"312",3,-16.7344299531301,-7.32158200194756
"313",2,17.4570944800616,-2.32690635038654
"314",7,11.2228516282968,0.465091927865777
"315",3,-12.6703116805412,-2.68874014600665
"316",6,-3.61705511028584,-8.59036049012839
"317",3,-16.0991849498125,-7.48499972002475
"318",6,-6.51072949067724,-11.3245027382485
"319",8,-9.59076118172256,0.301944377099905
"320",8,-4.04438018292896,3.51649306227038
"321",3,-15.9061734793432,-2.39909214617382
"322",7,12.5690018987674,1.96155688297907
"323",0,0.141484383251981,1.85291930956139
"324",9,4.24143484525276,7.56465795057063
"325",2,7.22457665510889,-8.51110702707058
"326",7,13.3046344040304,13.1302911539468
"327",9,3.65881875283371,6.39615842020831
"328",0,2.08159033158806,3.29952845768826
"329",5,-11.8707542026122,9.47620691435872
"330",4,-3.99951635836994,11.8230132755286
"331",5,-13.9459342478309,3.28115465977394
"332",8,-4.61582762197001,-0.878924847078275
"333",4,-2.57226209018662,12.3742933671632
"334",3,-15.8799861822601,-5.84700161346558
"335",3,-16.8438957113125,-2.12047310443757
"336",1,10.1583062288953,-14.5181438214977
"337",7,12.2212827946911,6.50866113975171
"338",8,-3.20304601276452,3.90175100606157
"339",9,4.16908615802613,10.8708165554027
"340",7,12.9178724356638,3.93664674428502
"341",6,-3.63108481783041,-5.59991131749475
"342",2,18.7212869103788,-3.32481229132196
"343",1,-8.50313450984052,-15.7313246046958
"344",7,15.1685941937193,7.60443770510572
"345",0,5.9021581420676,-0.759111058818471
"346",5,-11.3237746783168,5.70114680325362
"347",6,-7.22689032556557,-8.40086394290629
"348",5,-12.5841228384727,3.73004007547963
"349",2,8.70955518612223,-5.93988010702737
"350",9,2.6410247147387,14.0179096994099
"351",5,-14.6283383469319,2.01721040051196
"352",4,-1.93846253004382,7.05009051130455
"353",6,2.27409087113828,-9.48984617979685
"354",2,17.2280027814267,-2.17405718863822
"355",2,17.2121395407401,-4.69573289524072
"356",2,14.5948711430473,-7.90229779882618
"357",9,3.62045449456042,7.07211865393158
"358",0,1.62461044692852,2.45064265625825
"359",7,13.8472267578891,12.2499410811577
"360",7,12.0125985228118,1.09711387447168
"361",2,7.85262795734554,-9.73337770444163
"362",2,14.3662320144584,-5.42920867075789
"363",6,-4.14065756393,-8.07680802547775
"364",3,-11.8808348722364,-3.30166111511811
"365",4,-4.54965891767774,18.430337137155
"366",2,6.41189651124555,-6.4651458891651
"367",0,-0.166495625478372,-1.81493860246225
"368",5,-11.5704747487076,10.3795590212529
"369",9,4.66325077045547,6.90789827318434
"370",6,4.16119895124676,-7.71479971017265
"371",2,9.50030904545762,-9.27447253603999
"372",1,10.9388235142821,-15.5554231070153
"373",9,6.63579066923273,10.0299947726681
"374",0,5.25772820399635,-3.33790373999304
"375",6,0.608535947081353,-10.5752029787753
"376",0,7.43461307425726,-0.602461216161557
"377",4,0.418093670343335,8.53594962611748
"378",8,-3.59485072305822,-6.6014295781635
"379",4,-3.47152419147447,11.7488531164441
"380",3,-12.6632113036926,-4.61875678627277
"381",1,-5.96299437135355,-15.0147145702923
"382",5,-9.46976623646372,10.9461799957844
"383",4,-4.62214756694915,16.2616978497616
"384",2,11.3650834488881,-2.44787881834445
"385",9,4.39022215164754,5.92631000914924
"386",5,-12.2753352447164,4.25167999817151
"387",7,15.9086947902014,6.82920103495631
"388",3,-8.30291635147651,-5.31843566320781
"389",1,8.357376308169,-14.2861366700954
"390",5,-13.0515831951961,6.20547287178192
"391",4,-0.787961995154374,16.9362549104839
"392",5,-11.0659227003891,11.1950718715291
"393",3,-13.8507590857894,-2.07752394515578
"394",7,13.778881799513,3.46161556117773
"395",3,-13.5273796043074,-6.01788307903408
"396",8,-3.01625376471608,1.35477500611739
"397",6,-1.56534047771885,-11.6211885691631
"398",2,19.1989329927788,-3.45389225396734
"399",4,-1.81446852595825,6.51249267560562
"400",6,-3.02288932952628,-11.7448087983537
"401",1,10.6002502352461,-15.6012866913477
"402",1,-1.8224246765481,-18.9317929604982
"403",4,-3.18576389921456,9.70291591549482
"404",0,5.61212123370161,1.53945635457221
"405",0,5.75321958837533,-1.15211785880529
"406",5,-14.2549166190956,4.12570520282977
"407",8,-5.21552758301998,3.28487568261926
"408",6,0.839353062664445,-7.31834579412893
"409",7,15.936359381616,9.32622805975842
"410",4,-4.26892057858105,10.3633947875093
"411",2,11.9460260855463,-7.01335972152792
"412",8,-5.71914901078257,-2.28270351860375
"413",0,6.7593484361065,-2.57560672186953
"414",2,14.5236611734226,-4.89327991593264
"415",5,-16.7429339697247,3.66684750742205
"416",4,-3.79156561697164,6.70715619706852
"417",8,-8.00568338758244,4.00520016984905
"418",3,-7.88969040791498,-6.41707868130643
"419",0,2.79673034979514,-4.30232931636923
"420",6,-1.43470270445019,-6.12745968040527
"421",4,-3.99202255571052,18.0328771335862
"422",8,-10.1909768401511,0.316550593912159
"423",6,-8.11970482525622,-10.0809220991353
"424",4,0.0126457008632689,12.2369509607483
"425",1,7.31384551698149,-15.1940312058639
"426",8,-8.37590195997232,1.04912355501996
"427",1,1.81793543668733,-15.0609986253442
"428",5,-14.1506412420279,11.3953045798403
"429",4,-0.959396706970298,12.9448309301904
"430",9,12.1039779034402,8.04961553052348
"431",4,-5.32796631991309,10.3619839479553
"432",3,-11.1055835149848,-5.64362398290021
"433",2,9.00763403476581,-6.98298306697282
"434",0,6.81295719977467,-0.0403330636920929
"435",5,-5.11712815255867,-5.14103532153796
"436",0,0.839984745250769,-1.74900774125511
"437",7,12.3120479603298,13.9116173801799
"438",9,3.27124900138923,9.49762242774989
"439",2,13.5905212586543,-6.7429985026751
"440",9,7.55361711561181,11.6206793417867
"441",8,-8.08665378617461,-1.42483758302609
"442",9,7.7879444043984,11.9351666134116
"443",6,-1.43721929438891,-6.45159393875019
"444",5,-19.0565675582189,1.58179468612955
"445",2,17.447588249799,-5.74241571019412
"446",4,-2.21092435823189,13.2395408124514
"447",4,-4.6280792339836,15.3112412465615
"448",6,-4.86024701527275,-10.1153686340256
"449",4,-5.18050649253143,9.88738361640554
"450",8,-4.79349655262973,-0.722633198375713
"451",4,-4.89071672330708,10.7756497100138
"452",1,2.61131564137648,-14.1907101334169
"453",7,15.9738598589809,8.71347420974832
"454",5,-13.6115243687193,5.09206157185039
"455",8,-2.63106036189097,0.211803219561709
"456",9,5.53267911390939,6.27162454343359
"457",5,-13.4318416318194,4.54723603063167
"458",9,2.27562909890887,15.1843815072586
"459",3,-8.81460871069213,-2.97901301890526
"460",2,10.8131555007355,7.42305238126409
"461",5,-11.5171322248767,6.49833564466566
"462",8,-4.16203840721461,-1.07217855409993
"463",2,12.8498744332154,-3.16855580334092
"464",2,16.0169093276285,-3.63063881291504
"465",7,8.97941988472143,6.14083244570079
"466",2,13.8729476595239,-6.73659184523734
"467",8,-2.16519884508509,2.51520709440993
"468",4,7.57857564864829,8.83297020946616
"469",1,-4.55284339816826,-15.7599858661278
"470",9,6.18668394389684,16.3156979944207
"471",3,-11.6201461060839,-4.99282047239033
"472",6,-1.02063477688212,-7.65958830249888
"473",0,6.3157485460638,-0.335086131245819
"474",2,18.6733994980643,-3.22452596328594
"475",2,12.7505456271582,-5.38539045607903
"476",9,3.99899104075945,8.64672387063907
"477",1,3.84094985184097,-17.1232318286796
"478",2,10.576252733182,-5.11697863864846
"479",7,10.9259388719886,2.98689776455875
"480",2,16.1026643099049,-6.20450990666617
"481",1,-5.72543571425715,-18.4723396107091
"482",3,-10.7358727806793,-2.5192632293038
"483",4,-4.43706809871969,11.9532884664338
"484",9,4.28078384243061,8.67601119466599
"485",1,-2.58847905233048,-18.5690058680884
"486",8,-5.03192593819431,-2.07571998022623
"487",0,1.28520128865853,-0.508777303212843
"488",2,18.1656828951371,-5.16994216779801
"489",2,15.2112855125245,-2.6148755247211
"490",3,-12.693182652616,-2.98550020938003
"491",4,-3.99659926937622,18.5223635914275
"492",1,-4.75179814196345,-16.0946926663656
"493",3,-13.2907245079862,-9.13271124025088
"494",7,9.05071349394314,6.4752437883686
"495",4,-3.72744867333213,10.1627762827165
"496",1,-4.03374352491067,-14.4230416893669
"497",4,-4.77319673944403,18.6018118471458
"498",1,5.6120992013767,-14.7167984956486
"499",5,-10.6852957276395,7.18374383655817
"500",9,-12.7031562088743,1.63465288194011
"501",6,-1.74919094046429,-12.4246624234955
"502",9,1.17489709902196,10.3378504537462
"503",0,2.7615276266333,-2.92318126431133
"504",5,-14.7990219839949,2.77400273026576
"505",7,13.5339590412362,1.87630393001363
"506",6,-0.802715135353846,-8.54319513906421
"507",8,-5.86388455010862,-0.293981664138529
"508",2,8.59936463783678,-6.52075044593479
"509",0,4.93776919921693,2.08032240814612
"510",7,12.9877526836823,8.92502821510316
"511",3,-11.1950181092418,-2.0221634126403
"512",5,-15.4054312619831,8.7033420363017
"513",8,-4.01508757105342,-0.385996575546643
"514",2,10.5824189388837,-9.29359670915989
"515",8,-4.77409426906864,-0.180773262268765
"516",2,17.9173299818115,-3.99514715746181
"517",4,1.94575109690748,11.8142240869023
"518",8,3.82630552556334,-12.9228123905403
"519",5,-13.577324892177,11.2859224294418
"520",8,-5.55711528075145,-1.56214558773665
"521",9,1.79365819294296,7.35535878910108
"522",7,14.0694710773745,6.25249310819345
"523",1,-3.05998024611853,-15.6978131279462
"524",2,9.67446938750825,-7.91345704490535
"525",4,-5.84679319539205,15.7059280906299
"526",5,-13.8014383725697,2.43814425962068
"527",5,-18.9862337404985,2.8397901962554
"528",1,8.00081736288625,-17.2688338928221
"529",8,-1.16407397364535,3.88406148916367
"530",1,9.4736838190759,-16.9507838114314
"531",4,-0.51726822855337,13.9824671659222
"532",4,-2.96622825236086,18.4975491038198
"533",6,-6.06497644560347,-10.139545170463
"534",5,-12.0990976076885,6.53215397521041
"535",8,-6.82119892484072,4.17682011256908
"536",9,2.40148513078762,18.0842642433852
"537",2,15.1996661752299,-6.42689057876436
"538",3,-17.459311954698,-6.24071295529942
"539",0,0.49175252642784,-1.19123593445278
"540",5,-12.1409564091096,8.37685640447685
"541",1,-5.41924568263069,-16.0666989596537
"542",4,-0.672928643024567,12.7240186552778
"543",0,7.36687029626551,0.831685341444462
"544",5,-11.3386015288331,10.1473072986264
"545",1,1.66217229062626,-19.1597637025878
"546",2,11.7726376592439,-6.8237459646948
"547",9,1.20731162955131,18.287723892726
"548",2,10.7559815274582,-1.8299645232968
"549",4,-4.16590652100451,7.67702959513948
"550",1,9.63373784779304,-11.76237829041
"551",6,0.903808332508885,-9.27915215163381
"552",8,-8.16672050741504,1.25250396716417
"553",0,0.698123523164458,-3.40811091714564
"554",4,-5.50839869330772,12.5915542532756
"555",9,5.5185952614302,12.8375724539631
"556",0,6.29847744941291,-0.428330725086429
"557",0,5.87294323769158,2.80620656622268
"558",5,-13.9130881360943,3.10404912182771
"559",9,7.07915516540137,12.2021573439937
"560",2,-6.2838128569641,4.62617712731921
"561",3,-13.9573888309171,-4.73036499027422
"562",5,-12.0826619709133,11.6635846350165
"563",9,2.9271287730331,7.03422557826482
"564",4,0.84390742508545,13.3130234012415
"565",4,-0.163019879210179,12.5999260862268
"566",3,-14.0837766351824,-2.74063696701519
"567",9,3.19475848189225,10.1349653183139
"568",2,9.95953124547319,-2.16274293617123
"569",3,-11.9163818642081,-1.35268847195972
"570",5,-11.8323265818913,5.88094231331136
"571",6,-5.21835206206624,-8.65800650447198
"572",5,-8.91850881256064,12.3110799841929
"573",2,12.5288850411927,-3.86767725039842
"574",7,9.41550055011416,8.74747250026192
"575",2,15.6739855209665,-6.29246125733174
"576",4,-4.86867132307562,8.93098150433533
"577",2,11.1718083341871,-3.8033526222637
"578",4,2.73667961126574,11.4128034798445
"579",7,8.93615950340551,3.86389119893549
"580",2,16.2902814815351,-6.19625126332223
"581",5,-8.67076685836175,10.9733597702107
"582",3,-11.580642659112,-6.11030002606299
"583",7,13.6028971555077,1.23303598058238
"584",6,0.256000555783354,-6.13859363795303
"585",1,4.03764192604625,-13.3988034712444
"586",0,2.77538591888613,0.587321978417827
"587",7,11.4872752915301,13.511777951907
"588",5,-13.42929062256,10.3761329735003
"589",4,-4.07095668818232,6.91329364498893
"590",5,-11.3068853093257,10.9396686293423
"591",1,0.231004797230146,-16.7963321534412
"592",6,-2.4137203087854,-9.27484796092243
"593",9,3.94261318738676,5.69428183104729
"594",7,13.6468626433555,7.15992892461834
"595",1,-1.08645031448159,-14.8873830916095
"596",6,-1.71672434845492,-9.60870603499784
"597",3,-15.8019824826037,-1.77820457790454
"598",3,-15.8579892046588,0.181068006770297
"599",1,1.82020922327352,-13.8240563105627
"600",2,10.2237934281262,-6.04556407723319
"601",2,12.8776598201703,-5.84355689297322
"602",0,1.52055946356902,2.91110007993725
"603",5,-15.4832044616136,3.26259340272882
"604",0,3.67239686462588,-4.09131917081855
"605",6,-0.745321550423688,-10.329966102897
"606",8,-10.669016160609,1.42588824595308
"607",3,-17.8179042284549,-3.48538929300829
"608",6,-5.15434182320471,-9.52966220502182
"609",7,0.558922594786706,-17.8277631518505
"610",7,12.2951764257697,1.51827058287421
"611",3,-10.8415787232863,-2.94748078370265
"612",8,-6.46602424236067,0.848199608380227
"613",1,-8.82228488548993,-15.1465154264054
"614",7,16.0491281055296,4.84564830737101
"615",9,5.69289307566768,4.82949063390348
"616",3,-9.29639003909275,-4.76516163015384
"617",9,3.76476831332583,16.084745995627
"618",2,15.5476630354025,-4.60314874615847
"619",8,-7.45317227445481,0.0643929356825099
"620",3,-13.9498103170827,-8.64561372261167
"621",7,11.0671585493165,1.67799509001744
"622",4,-5.47707671088889,14.075180613816
"623",1,9.26761433404189,-5.99439114980904
"624",2,14.4377458219273,-2.04759377937176
"625",3,-15.927929651408,-6.23458588915757
"626",6,-5.60402316206241,-9.36536578183637
"627",5,-8.85774865974379,13.0267288342797
"628",0,3.25062620555691,-0.478438243390584
"629",1,-11.0621300633967,-13.651724884783
"630",8,-7.91967440338435,-0.825322072623984
"631",6,0.89340267973441,-8.96719701130436
"632",9,2.70241328078177,6.23191791511716
"633",2,9.55926602146355,-6.7998546934447
"634",1,-4.79592969873024,-16.9523433493988
"635",6,-4.93587189642398,-11.0400674141861
"636",0,4.39878654468724,1.06549735611816
"637",2,17.0245509435948,-6.5265970243938
